Time,latitude,longitude,altitude,roll,pitch,heading,airspeed,vertical_speed
96.1167,39.08600934,-84.68186009,2124.078251,5.279056116,16.31566959,13.21629355,112.0118635,20.49524482
96.1333,39.0860185,-84.6818576,2124.430658,5.272797268,16.30820002,13.22626838,112.0172902,20.47240784
96.1333,39.0860185,-84.6818576,2124.430658,5.272797268,16.30820002,13.22626838,112.0172902,20.47240784
96.15,39.08602766,-84.68185511,2124.782684,5.266514998,16.30073141,13.23623042,112.0227494,20.4495923
96.1667,39.08603682,-84.68185262,2125.13433,5.260209299,16.2932638,13.24618006,112.028241,20.42679834
96.1667,39.08603682,-84.68185262,2125.13433,5.260209299,16.2932638,13.24618006,112.028241,20.42679834
96.1833,39.08604597,-84.68185012,2125.485597,5.253880173,16.28579722,13.25611767,112.0337649,20.40402609
96.1833,39.08604597,-84.68185012,2125.485597,5.253880173,16.28579722,13.25611767,112.0337649,20.40402609
96.2,39.08605513,-84.68184762,2125.836485,5.247527634,16.27833172,13.26604362,112.0393211,20.38127566
96.2167,39.08606429,-84.68184512,2126.186994,5.241151708,16.27086733,13.27595828,112.0449095,20.35854718
96.2167,39.08606429,-84.68184512,2126.186994,5.241151708,16.27086733,13.27595828,112.0449095,20.35854718
96.2333,39.08607345,-84.68184262,2126.537124,5.234752431,16.26340411,13.28586201,112.0505302,20.33584079
96.2333,39.08607345,-84.68184262,2126.537124,5.234752431,16.26340411,13.28586201,112.0505302,20.33584079
96.25,39.08608261,-84.68184011,2126.886877,5.228329852,16.25594207,13.29575517,112.056183,20.31315661
96.2667,39.08609177,-84.68183761,2127.236252,5.22188403,16.24848127,13.3056381,112.0618679,20.29049476
96.2667,39.08609177,-84.68183761,2127.236252,5.22188403,16.24848127,13.3056381,112.0618679,20.29049476
96.2833,39.08610093,-84.6818351,2127.585249,5.215415033,16.24102174,13.31551115,112.0675849,20.26785538
96.2833,39.08610093,-84.6818351,2127.585249,5.215415033,16.24102174,13.31551115,112.0675849,20.26785538
96.3,39.08611009,-84.68183258,2127.933869,5.208922944,16.23356352,13.32537465,112.073334,20.24523858
96.3167,39.08611925,-84.68183007,2128.282114,5.202407854,16.22610665,13.33522895,112.079115,20.2226445
96.3167,39.08611925,-84.68183007,2128.282114,5.202407854,16.22610665,13.33522895,112.079115,20.2226445
96.3333,39.08612841,-84.68182755,2128.629981,5.195869864,16.21865118,13.34507437,112.084928,20.20007325
96.3333,39.08612841,-84.68182755,2128.629981,5.195869864,16.21865118,13.34507437,112.084928,20.20007325
96.35,39.08613757,-84.68182503,2128.977473,5.189309089,16.21119713,13.35491123,112.0907729,20.17752497
96.3667,39.08614673,-84.6818225,2129.32459,5.182725652,16.20374454,13.36473986,112.0966496,20.15499978
96.3667,39.08614673,-84.6818225,2129.32459,5.182725652,16.20374454,13.36473986,112.0966496,20.15499978
96.3833,39.0861559,-84.68181998,2129.671332,5.176119686,16.19629346,13.37456055,112.1025581,20.13249782
96.3833,39.0861559,-84.68181998,2129.671332,5.176119686,16.19629346,13.37456055,112.1025581,20.13249782
96.4,39.08616506,-84.68181745,2130.017699,5.169491336,16.18884393,13.38437362,112.1084983,20.11001922
96.4167,39.08617422,-84.68181492,2130.363692,5.162840756,16.18139598,13.39417936,112.1144703,20.0875641
96.4167,39.08617422,-84.68181492,2130.363692,5.162840756,16.18139598,13.39417936,112.1144703,20.0875641
96.4333,39.08618338,-84.68181238,2130.709311,5.156168112,16.17394965,13.40397808,112.1204739,20.06513259
96.4333,39.08618338,-84.68181238,2130.709311,5.156168112,16.17394965,13.40397808,112.1204739,20.06513259
96.45,39.08619254,-84.68180985,2131.054557,5.149473577,16.16650497,13.41377005,112.1265091,20.04272482
96.4667,39.0862017,-84.68180731,2131.399429,5.142757336,16.159062,13.42355556,112.1325759,20.02034093
96.4667,39.0862017,-84.68180731,2131.399429,5.142757336,16.159062,13.42355556,112.1325759,20.02034093
96.4833,39.08621087,-84.68180477,2131.743929,5.136019582,16.15162075,13.43333488,112.1386741,19.99798103
96.4833,39.08621087,-84.68180477,2131.743929,5.136019582,16.15162075,13.43333488,112.1386741,19.99798103
96.5,39.08622003,-84.68180222,2132.088057,5.129260521,16.14418129,13.44310828,112.1448039,19.97564526
96.5167,39.08622919,-84.68179968,2132.431813,5.122480365,16.13674363,13.45287602,112.150965,19.95333374
96.5167,39.08622919,-84.68179968,2132.431813,5.122480365,16.13674363,13.45287602,112.150965,19.95333374
96.5333,39.08623836,-84.68179713,2132.775198,5.115679336,16.12930782,13.46263837,112.1571576,19.93104661
96.5333,39.08623836,-84.68179713,2132.775198,5.115679336,16.12930782,13.46263837,112.1571576,19.93104661
96.55,39.08624752,-84.68179458,2133.118211,5.108857666,16.12187389,13.47239556,112.1633814,19.90878398
96.5667,39.08625668,-84.68179202,2133.460854,5.102015597,16.11444189,13.48214785,112.1696366,19.886546
96.5667,39.08625668,-84.68179202,2133.460854,5.102015597,16.11444189,13.48214785,112.1696366,19.886546
96.5833,39.08626585,-84.68178947,2133.803127,5.095153377,16.10701184,13.49189547,112.1759229,19.86433278
96.5833,39.08626585,-84.68178947,2133.803127,5.095153377,16.10701184,13.49189547,112.1759229,19.86433278
96.6,39.08627501,-84.68178691,2134.14503,5.088271266,16.0995838,13.50163865,112.1822405,19.84214445
96.6167,39.08628417,-84.68178435,2134.486564,5.081369531,16.09215779,13.51137762,112.1885892,19.81998114
96.6167,39.08628417,-84.68178435,2134.486564,5.081369531,16.09215779,13.51137762,112.1885892,19.81998114
96.6333,39.08629334,-84.68178178,2134.827729,5.074448447,16.08473385,13.52111259,112.194969,19.79784298
96.6333,39.08629334,-84.68178178,2134.827729,5.074448447,16.08473385,13.52111259,112.194969,19.79784298
96.65,39.0863025,-84.68177922,2135.168525,5.067508299,16.07731201,13.53084377,112.2013798,19.77573008
96.6667,39.08631167,-84.68177665,2135.508953,5.060549379,16.06989233,13.54057138,112.2078216,19.75364258
96.6667,39.08631167,-84.68177665,2135.508953,5.060549379,16.06989233,13.54057138,112.2078216,19.75364258
96.6833,39.08632083,-84.68177408,2135.849014,5.053571987,16.06247482,13.5502956,112.2142944,19.73158059
96.6833,39.08632083,-84.68177408,2135.849014,5.053571987,16.06247482,13.5502956,112.2142944,19.73158059
96.7,39.08633,-84.6817715,2136.188708,5.046576432,16.05505953,13.56001663,112.2207981,19.70954425
96.7167,39.08633916,-84.68176893,2136.528034,5.039563029,16.0476465,13.56973466,112.2273326,19.68753367
96.7167,39.08633916,-84.68176893,2136.528034,5.039563029,16.0476465,13.56973466,112.2273326,19.68753367
96.7333,39.08634833,-84.68176635,2136.866995,5.032532102,16.04023576,13.57944986,112.233898,19.66554898
96.7333,39.08634833,-84.68176635,2136.866995,5.032532102,16.04023576,13.57944986,112.233898,19.66554898
96.75,39.0863575,-84.68176377,2137.205589,5.025483982,16.03282734,13.5891624,112.2404941,19.6435903
96.7667,39.08636666,-84.68176119,2137.543818,5.018419008,16.02542128,13.59887245,112.2471209,19.62165775
96.7667,39.08636666,-84.68176119,2137.543818,5.018419008,16.02542128,13.59887245,112.2471209,19.62165775
96.7833,39.08637583,-84.6817586,2137.881682,5.011337524,16.01801763,13.60858018,112.2537784,19.59975145
96.7833,39.08637583,-84.6817586,2137.881682,5.011337524,16.01801763,13.60858018,112.2537784,19.59975145
96.8,39.086385,-84.68175601,2138.219181,5.004239884,16.01061641,13.61828572,112.2604665,19.57787153
96.8167,39.08639416,-84.68175342,2138.556316,4.997126445,16.00321765,13.62798923,112.2671852,19.55601809
96.8167,39.08639416,-84.68175342,2138.556316,4.997126445,16.00321765,13.62798923,112.2671852,19.55601809
96.8333,39.08640333,-84.68175083,2138.893088,4.989997574,15.99582141,13.63769084,112.2739344,19.53419126
96.8333,39.08640333,-84.68175083,2138.893088,4.989997574,15.99582141,13.63769084,112.2739344,19.53419126
96.85,39.0864125,-84.68174823,2139.229496,4.982853643,15.9884277,13.64739069,112.280714,19.51239116
96.8667,39.08642167,-84.68174563,2139.565542,4.97569503,15.98103657,13.65708891,112.2875241,19.49061791
96.8667,39.08642167,-84.68174563,2139.565542,4.97569503,15.98103657,13.65708891,112.2875241,19.49061791
96.8833,39.08643083,-84.68174303,2139.901225,4.96852212,15.97364805,13.66678561,112.2943646,19.46887161
