Time,latitude,longitude,altitude,roll,pitch,heading,airspeed
43.0083,39.04936879,-84.68382028,874.9960321,0.2273315645,-0.02893379707,0.169986015,2.952549757
43.5167,39.04936879,-84.68382028,874.9960333,0.2273021089,-0.02898512425,0.169985802,2.952137142
44.0167,39.04936879,-84.68382028,874.9960344,0.2272748269,-0.02903250303,0.1699856053,2.951731539
44.5083,39.04936879,-84.68382028,874.9960355,0.2272495798,-0.02907557714,0.1699854264,2.951339432
45.0083,39.04936879,-84.68382028,874.9960365,0.2272249364,-0.02911786472,0.1699852508,2.950927436
45.5167,39.04936879,-84.68382028,874.9960375,0.2272018826,-0.02915737822,0.1699850868,2.950515453
46.0167,39.04936879,-84.68382028,874.9960386,0.2271803197,-0.02919442547,0.169984933,2.950110379
46.5167,39.04936879,-84.68382028,874.9960398,0.2271612443,-0.02922914297,0.1699847893,2.949705604
47.0167,39.04936879,-84.68382028,874.9960406,0.2271427822,-0.02926090889,0.1699846575,2.949300607
47.5167,39.04936879,-84.68382028,874.9960417,0.227124572,-0.02929165715,0.1699845297,2.948896052
48.0167,39.04936879,-84.68382028,874.9960426,0.2271072807,-0.02931989768,0.1699844122,2.948491435
48.5083,39.04936879,-84.68382028,874.9960433,0.2270917914,-0.02934502224,0.1699843076,2.948100732
49.0083,39.04936879,-84.68382028,874.9960442,0.2270754755,-0.02937041122,0.1699842016,2.947689717
49.5167,39.04936879,-84.68382028,874.9960451,0.2270621575,-0.02939421129,0.1699841031,2.947278975
50.0167,39.04936879,-84.68382028,874.9960461,0.2270497014,-0.02941623542,0.1699840118,2.946875142
50.5083,39.04936879,-84.68382028,874.9960469,0.2270382566,-0.0294363719,0.1699839284,2.946478026
51.0167,39.04936879,-84.68382028,874.9960479,0.2270260263,-0.02945614607,0.1699838461,2.946067599
51.5167,39.04936879,-84.68382028,874.9960487,0.2270154091,-0.02947412281,0.1699837715,2.945664184
52.0167,39.04936879,-84.68382028,874.9960495,0.2270044642,-0.02949069122,0.1699837022,2.945260978
52.5167,39.04936879,-84.68382028,874.9960503,0.2269951067,-0.02950643419,0.1699836368,2.944857938
53.025,39.04936879,-84.68382028,874.996051,0.2269870486,-0.02952094642,0.1699835768,2.944454982
53.525,39.04936879,-84.68382028,874.9960518,0.2269788597,-0.02953473029,0.1699835195,2.944051979
54.0167,39.04936879,-84.68382028,874.9960528,0.2269702151,-0.0295481264,0.1699834636,2.943649541
54.5167,39.04936879,-84.68382028,874.9960536,0.226963015,-0.02956031333,0.169983413,2.943246888
55.0167,39.04936879,-84.68382028,874.9960544,0.2269562523,-0.02957154325,0.1699833664,2.942851297
55.5167,39.04936879,-84.68382028,874.9960552,0.2269513523,-0.02958217516,0.1699833228,2.942442498
56.0167,39.04936879,-84.68382028,874.996056,0.2269464867,-0.02959222629,0.1699832815,2.942040517
56.5167,39.04936879,-84.68382028,874.9960567,0.2269407303,-0.02960137702,0.1699832434,2.941638649
57.025,39.04936879,-84.68382028,874.9960575,0.2269346888,-0.02961026036,0.1699832062,2.94123694
57.5167,39.04936879,-84.68382028,874.9960583,0.2269298409,-0.02961828315,0.1699831729,2.940842062
58.0167,39.04936879,-84.68382028,874.996059,0.2269253995,-0.0296258734,0.1699831414,2.940433968
58.5083,39.04936879,-84.68382028,874.9960598,0.2269214686,-0.02963270567,0.1699831131,2.940046105
59.0083,39.04936879,-84.68382028,874.9960606,0.2269175417,-0.02963986195,0.1699830835,2.939638223
59.5083,39.04936879,-84.68382028,874.9960615,0.2269150073,-0.02964644254,0.1699830567,2.939237507
60.0167,39.04936879,-84.68382028,874.9960622,0.2269134293,-0.02965237877,0.1699830329,2.938829962
60.5167,39.04936879,-84.68382028,874.9960629,0.2269101434,-0.02965755882,0.1699830113,2.938429488
61.0167,39.04936879,-84.68382028,874.9960637,0.2269068256,-0.02966289447,0.1699829891,2.938028977
61.5167,39.04936879,-84.68382028,874.9960646,0.2269046842,-0.02966793199,0.1699829685,2.937628699
62.0167,39.04936879,-84.68382028,874.9960652,0.2269017423,-0.02967208713,0.1699829511,2.937228777
62.5167,39.04936879,-84.68382028,874.9960659,0.2268995855,-0.02967580026,0.1699829357,2.936828589
63.0167,39.04936879,-84.68382028,874.9960666,0.2268962559,-0.0296793507,0.1699829204,2.936428896
63.5167,39.04936879,-84.68382028,874.9960673,0.2268940548,-0.02968276779,0.1699829062,2.936029293
64.0167,39.04936879,-84.68382028,874.9960682,0.2268924587,-0.02968646378,0.1699828911,2.935636509
64.5083,39.04936879,-84.68382028,874.9960689,0.226890094,-0.02968947737,0.1699828783,2.935237074
65.0083,39.04936879,-84.68382028,874.9960696,0.2268891901,-0.0296923658,0.1699828666,2.934837996
65.5083,39.04936879,-84.68382028,874.9960703,0.2268880572,-0.02969495687,0.169982856,2.934445845
66.0083,39.04936879,-84.68382028,874.9960708,0.2268873257,-0.02969709345,0.1699828474,2.934040138
66.525,39.04936879,-84.68382028,874.9960717,0.2268864238,-0.02969987385,0.1699828362,2.933634883
67.0167,39.04936879,-84.68382028,874.9960723,0.2268854084,-0.02970160552,0.169982829,2.933243104
67.525,39.04936879,-84.68382028,874.9960731,0.2268845187,-0.02970386204,0.1699828198,2.932838032
68.0167,39.04936879,-84.68382028,874.9960737,0.2268841042,-0.02970544863,0.1699828134,2.932446545
68.5167,39.04936879,-84.68382028,874.9960745,0.2268826416,-0.02970717206,0.1699828061,2.93204858
69.0083,39.04936879,-84.68382028,874.9960751,0.2268822879,-0.02970857042,0.1699828005,2.931650661
69.5083,39.04936879,-84.68382028,874.9960758,0.2268820448,-0.02970985664,0.1699827954,2.931253088
70.0167,39.04936879,-84.68382028,874.9960764,0.2268823916,-0.02971086408,0.1699827916,2.930862079
70.5167,39.04936879,-84.68382028,874.9960772,0.2268812625,-0.02971235959,0.1699827853,2.930457746
71.0083,39.04936879,-84.68382028,874.9960781,0.2268794852,-0.02971396011,0.1699827783,2.930060785
71.5083,39.04936879,-84.68382028,874.9960789,0.2268783277,-0.02971530136,0.1699827726,2.929663779
72.025,39.04936879,-84.68382028,874.9960796,0.2268781356,-0.02971631371,0.1699827685,2.92954837
72.5083,39.04936879,-84.68382028,874.9960804,0.226876835,-0.02971782678,0.1699827621,2.929548552
73.0167,39.04936879,-84.68382028,874.996081,0.226876289,-0.02971936146,0.1699827558,2.929548404
73.525,39.04936879,-84.68382028,874.9960819,0.2268752055,-0.02972172817,0.1699827461,2.929548279
74.0167,39.04936879,-84.68382028,874.9960826,0.2268736896,-0.02972360889,0.1699827382,2.929548317
74.5167,39.04936879,-84.68382028,874.9960834,0.2268718676,-0.02972585999,0.1699827286,2.929548447
75.0083,39.04936879,-84.68382028,874.9960842,0.226870861,-0.02972829558,0.1699827187,2.929548271
75.5083,39.04936879,-84.68382028,874.9960848,0.2268694605,-0.02973018236,0.1699827107,2.929548417
76.0083,39.04936879,-84.68382028,874.9960856,0.2268688121,-0.02973252561,0.1699827013,2.92954861
76.5167,39.04936879,-84.68382028,874.9960862,0.2268684483,-0.02973419529,0.1699826946,2.929548467
77.0167,39.04936879,-84.68382028,874.9960869,0.2268675804,-0.02973625966,0.1699826862,2.929548353
77.525,39.04936879,-84.68382028,874.9960877,0.2268666305,-0.02973846714,0.1699826772,2.92954849
78.0167,39.04936879,-84.68382028,874.9960884,0.2268650456,-0.02974039704,0.169982669,2.929548389
78.5167,39.04936879,-84.68382028,874.9960892,0.2268619347,-0.02974246752,0.1699826596,2.929548386
79.0083,39.04936879,-84.68382028,874.9960899,0.2268603797,-0.02974439311,0.1699826515,2.929548504
79.5167,39.04936879,-84.68382028,874.9960907,0.2268598464,-0.0297464222,0.1699826433,2.929548401
80.0083,39.04936879,-84.68382028,874.9960914,0.2268585446,-0.02974800277,0.1699826366,2.929548696
80.5083,39.04936879,-84.68382028,874.9960921,0.2268593683,-0.0297496208,0.1699826306,2.929548559
81.025,39.04936879,-84.68382028,874.9960928,0.2268579346,-0.02975126186,0.1699826236,2.929548648
81.5167,39.04936879,-84.68382028,874.9960935,0.2268579112,-0.02975287164,0.1699826173,2.929548521
82.0083,39.04936879,-84.68382028,874.9960944,0.2268583948,-0.02975483145,0.1699826098,2.929548707
82.5083,39.04936879,-84.68382028,874.9960951,0.2268576263,-0.02975625412,0.169982604,2.929548525
83.0167,39.04936879,-84.68382028,874.9960957,0.2268564111,-0.02975735751,0.1699825992,2.929548667
83.525,39.04936879,-84.68382028,874.9960964,0.2268551795,-0.02975871153,0.1699825934,2.929548571
84.025,39.04936879,-84.68382028,874.9960971,0.2268541602,-0.02976015086,0.1699825873,2.929548639
84.5083,39.04936879,-84.68382028,874.9960978,0.2268566294,-0.02976138468,0.1699825835,2.929548796
85,39.04936879,-84.68382028,874.9960985,0.2268567478,-0.02976257456,0.1699825789,2.929548634
85.5083,39.04936879,-84.68382028,874.9960993,0.2268567434,-0.02976399281,0.1699825733,2.929548764
86.0083,39.04936879,-84.68382028,874.9961,0.2268561406,-0.02976507158,0.1699825689,2.929548664
86.5,39.04936879,-84.68382028,874.9961008,0.2268565304,-0.02976627977,0.1699825643,2.92954883
87.0083,39.04936879,-84.68382028,874.9961016,0.2268564212,-0.02976738433,0.16998256,2.929548681
87.5167,39.04936879,-84.68382028,874.9961025,0.2268545274,-0.02976929845,0.1699825517,2.929548648
88.0083,39.04936879,-84.68382028,874.9961033,0.2268535672,-0.02977074798,0.1699825456,2.929548562
88.5,39.04936879,-84.68382028,874.9961037,0.226851924,-0.02977131019,0.1699825428,2.929548878
89.0167,39.04936879,-84.68382028,874.9961043,0.226851937,-0.02977209537,0.1699825397,2.929548749
89.5,39.04936879,-84.68382028,874.9961051,0.2268518086,-0.02977331791,0.1699825349,2.929548882
90,39.04936879,-84.68382028,874.9961057,0.2268516031,-0.02977388723,0.1699825326,2.929548844
90.5083,39.04936879,-84.68382028,874.9961065,0.2268521929,-0.02977512803,0.169982528,2.929548835
91,39.04936879,-84.68382028,874.9961072,0.2268523824,-0.02977630005,0.1699825235,2.929548832
91.5,39.04936879,-84.68382028,874.996108,0.2268523249,-0.02977739166,0.1699825192,2.929548842
92,39.04936879,-84.68382028,874.9961088,0.2268515024,-0.02977843946,0.1699825147,2.929548931
92.5,39.04936879,-84.68382028,874.9961094,0.2268518221,-0.02977910816,0.1699825122,2.929548876
93,39.04936879,-84.68382028,874.9961102,0.2268512777,-0.0297802652,0.1699825075,2.929549061
93.5083,39.04936879,-84.68382028,874.9961105,0.2268509363,-0.02978025717,0.1699825074,2.929548918
94,39.04936879,-84.68382028,874.9961111,0.2268500271,-0.02978082163,0.1699825048,2.929548818
94.5,39.04936879,-84.68382028,874.9961119,0.2268505496,-0.02978168283,0.1699825017,2.929548993
95.0167,39.04936879,-84.68382028,874.9961128,0.22685157,-0.02978289085,0.1699824974,2.929548856
95.5167,39.04936879,-84.68382028,874.9961137,0.2268517976,-0.02978415173,0.1699824925,2.929548938
96,39.04936879,-84.68382028,874.9961144,0.2268515729,-0.02978498578,0.1699824892,2.929548919
96.5167,39.04936879,-84.68382028,874.9961152,0.2268516935,-0.029785917,0.1699824856,2.929548972
97,39.04936879,-84.68382028,874.996116,0.2268508279,-0.02978685298,0.1699824816,2.929548856
97.5083,39.04936879,-84.68382028,874.9961169,0.2268497229,-0.0297880545,0.1699824764,2.929549
98,39.04936879,-84.68382028,874.9961176,0.2268498227,-0.02978898023,0.1699824728,2.929548829
98.5083,39.04936879,-84.68382028,874.9961183,0.2268491771,-0.02979001396,0.1699824685,2.929549057
99,39.04936879,-84.68382028,874.9961192,0.2268504652,-0.02979101611,0.1699824651,2.929548943
99.5,39.04936879,-84.68382028,874.99612,0.2268498601,-0.02979200374,0.169982461,2.929548936
100.008,39.04936879,-84.68382028,874.9961206,0.2268508394,-0.02979277409,0.1699824584,2.929549213
100.5,39.04936879,-84.68382028,874.9961211,0.2268510051,-0.02979294208,0.1699824578,2.929549029
101,39.04936879,-84.68382028,874.9961217,0.2268500819,-0.02979343489,0.1699824555,2.929548944
101.508,39.04936879,-84.68382028,874.9961224,0.2268499995,-0.02979388955,0.1699824537,2.929549121
102,39.04936879,-84.68382028,874.9961231,0.2268497347,-0.02979438175,0.1699824517,2.929548976
102.517,39.04936879,-84.68382028,874.9961239,0.2268497684,-0.02979488026,0.1699824498,2.929549131
103.008,39.04936879,-84.68382028,874.9961245,0.2268491279,-0.02979523522,0.1699824481,2.929548949
103.517,39.04936879,-84.68382028,874.9961252,0.2268485998,-0.02979571381,0.169982446,2.929549153
104.008,39.04936879,-84.68382028,874.996126,0.2268496331,-0.02979676118,0.1699824424,2.929549
104.5,39.04936879,-84.68382028,874.9961268,0.2268493382,-0.02979789681,0.1699824378,2.929549027
105.017,39.04936879,-84.68382028,874.9961275,0.2268508462,-0.02979851043,0.169982436,2.929549339
105.508,39.04936879,-84.68382028,874.996128,0.2268514713,-0.0297986249,0.1699824358,2.929549147
106,39.04936879,-84.68382028,874.9961288,0.2268511298,-0.02979952684,0.1699824322,2.929549044
106.508,39.04936879,-84.68382028,874.9961295,0.2268514029,-0.0298002317,0.1699824295,2.929549136
107,39.04936879,-84.68382028,874.9961303,0.226850529,-0.02980102722,0.1699824261,2.929548965
107.5,39.04936879,-84.68382028,874.9961312,0.2268495909,-0.02980219245,0.1699824211,2.929548823
108.108,39.04936879,-84.68382028,874.996132,0.2268476074,-0.02980336087,0.1699824157,2.929549111
108.508,39.04936879,-84.68382028,874.9961328,0.2268488336,-0.02980415773,0.1699824131,2.929549244
109.025,39.04936879,-84.68382028,874.9961336,0.2268488908,-0.02980496256,0.16998241,2.929548947
109.508,39.04936879,-84.68382028,874.9961344,0.2268476376,-0.02980619634,0.1699824047,2.929549076
110.008,39.04936879,-84.68382028,874.9961351,0.2268467618,-0.02980699326,0.1699824012,2.929549211
110.517,39.04936879,-84.68382028,874.9961355,0.2268468533,-0.02980657289,0.1699824029,2.929549272
111.008,39.04936879,-84.68382028,874.9961361,0.2268470229,-0.02980696915,0.1699824014,2.929549106
111.508,39.04936879,-84.68382028,874.9961369,0.2268468591,-0.02980791737,0.1699823976,2.929549245
112.008,39.04936879,-84.68382028,874.9961375,0.2268469317,-0.02980842368,0.1699823957,2.929549178
112.5,39.04936879,-84.68382028,874.9961384,0.2268470248,-0.02981002981,0.1699823894,2.929549054
113,39.04936879,-84.68382028,874.9961393,0.2268468474,-0.02981124887,0.1699823846,2.929549224
113.517,39.04936879,-84.68382028,874.9961401,0.2268469195,-0.02981208022,0.1699823814,2.929549155
114.017,39.04936879,-84.68382028,874.9961408,0.2268468158,-0.02981275074,0.1699823787,2.929549255
114.5,39.04936879,-84.68382028,874.9961415,0.2268468697,-0.0298135919,0.1699823755,2.929549147
115.008,39.04936879,-84.68382028,874.9961422,0.2268477614,-0.0298144662,0.1699823724,2.929549441
115.517,39.04936879,-84.68382028,874.9961428,0.2268489376,-0.0298148249,0.1699823715,2.929549323
116.008,39.04936879,-84.68382028,874.9961434,0.2268487071,-0.02981526819,0.1699823697,2.929549241
116.508,39.04936879,-84.68382028,874.9961441,0.2268478305,-0.02981607969,0.1699823661,2.929549179
117,39.04936879,-84.68382028,874.9961451,0.226847275,-0.02981744295,0.1699823606,2.929549198
117.517,39.04936879,-84.68382028,874.9961459,0.2268471173,-0.02981825115,0.1699823574,2.929549393
118.017,39.04936879,-84.68382028,874.9961466,0.2268477411,-0.02981852043,0.1699823566,2.92954936
118.508,39.04936879,-84.68382028,874.9961473,0.2268469041,-0.02981910157,0.169982354,2.929549349
119.017,39.04936879,-84.68382028,874.9961479,0.2268467157,-0.02981917226,0.1699823536,2.929549383
119.508,39.04936879,-84.68382028,874.9961488,0.2268466645,-0.0298199045,0.1699823507,2.929549416
120,39.04936879,-84.68382028,874.9961492,0.2268475098,-0.02981988255,0.1699823511,2.929549394
120.508,39.04936879,-84.68382028,874.9961499,0.2268476644,-0.02982050197,0.1699823488,2.929549224
121.008,39.04936879,-84.68382028,874.9961507,0.2268469357,-0.02982135766,0.1699823451,2.929549315
121.508,39.04936879,-84.68382028,874.9961514,0.2268466947,-0.02982202187,0.1699823424,2.929549325
122,39.04936879,-84.68382028,874.9961521,0.2268466109,-0.0298227998,0.1699823394,2.929549344
122.508,39.04936879,-84.68382028,874.9961528,0.2268465725,-0.02982356072,0.1699823364,2.92954938
123.008,39.04936879,-84.68382028,874.9961535,0.2268465521,-0.02982414542,0.1699823341,2.929549383
123.5,39.04936879,-84.68382028,874.9961543,0.2268465361,-0.02982486657,0.1699823313,2.929549369
124.017,39.04936879,-84.68382028,874.996155,0.2268465221,-0.02982565512,0.1699823282,2.92954938
124.5,39.04936879,-84.68382028,874.9961555,0.2268465117,-0.02982587159,0.1699823273,2.929549441
125,39.04936879,-84.68382028,874.9961561,0.2268450737,-0.02982637272,0.1699823248,2.929549322
125.5,39.04936879,-84.68382028,874.9961567,0.2268450618,-0.02982656674,0.169982324,2.929549473
126.092,39.04936879,-84.68382028,874.9961575,0.2268456983,-0.02982763383,0.1699823201,2.929549377
126.508,39.04936879,-84.68382028,874.9961584,0.2268472663,-0.02982896483,0.1699823155,2.929549451
127.008,39.04936879,-84.68382028,874.9961593,0.2268478331,-0.02983025533,0.1699823107,2.929549329
127.508,39.04936879,-84.68382028,874.9961599,0.2268469443,-0.02983089724,0.1699823079,2.929549406
128,39.04936879,-84.68382028,874.9961609,0.2268466287,-0.02983216539,0.1699823028,2.929549486
128.5,39.04936879,-84.68382028,874.9961613,0.2268473754,-0.02983238984,0.1699823022,2.929549513
129,39.04936879,-84.68382028,874.996162,0.2268472939,-0.02983307416,0.1699822995,2.929549381
129.525,39.04936879,-84.68382028,874.9961628,0.2268466639,-0.02983385032,0.1699822962,2.929549456
130,39.04936879,-84.68382028,874.9961635,0.2268470439,-0.02983439092,0.1699822943,2.929549549
130.5,39.04936879,-84.68382028,874.9961641,0.226847395,-0.02983507256,0.1699822917,2.929549382
131,39.04936879,-84.68382028,874.9961648,0.226846616,-0.02983573112,0.1699822888,2.929549555
131.5,39.04936879,-84.68382028,874.9961654,0.2268464202,-0.02983594871,0.1699822879,2.929549474
132.008,39.04936879,-84.68382028,874.9961663,0.2268464523,-0.0298369349,0.1699822841,2.929549596
132.508,39.04936879,-84.68382028,874.9961669,0.2268463743,-0.02983719319,0.169982283,2.929549544
133.025,39.04936879,-84.68382028,874.9961677,0.2268461735,-0.02983824133,0.1699822789,2.929549391
133.508,39.04936879,-84.68382028,874.9961684,0.226845343,-0.02983882452,0.1699822762,2.929549677
134,39.04936879,-84.68382028,874.996169,0.2268459769,-0.02983910235,0.1699822754,2.929549591
134.5,39.04936879,-84.68382028,874.9961697,0.2268461786,-0.02984000945,0.1699822719,2.929549528
135.008,39.04936879,-84.68382028,874.9961704,0.2268462325,-0.02984093493,0.1699822684,2.929549534
135.558,39.04936879,-84.68382028,874.996171,0.2268462417,-0.02984166052,0.1699822655,2.929549562
136.017,39.04936879,-84.68382028,874.9961719,0.2268025601,-0.02984262742,0.1699822441,2.929546115
136.508,39.04936879,-84.68382028,874.9961728,0.2267725625,-0.02984355026,0.1699822283,2.929548614
137.008,39.04936879,-84.68382028,874.9961732,0.2268126154,-0.0298408786,0.169982255,2.929544568
137.5,39.04936879,-84.68382028,874.9961762,0.2267567907,-0.0298812654,0.1699820745,2.929544011
138.017,39.04936879,-84.68382028,874.9961777,0.2267665686,-0.02992104366,0.169981923,2.92954624
138.508,39.04936879,-84.68382028,874.996178,0.2267708274,-0.02994988312,0.169981812,2.929546947
139,39.04936879,-84.68382028,874.9961782,0.2267728733,-0.02997144953,0.1699817285,2.92954758
139.517,39.04936879,-84.68382028,874.9961787,0.2267739137,-0.02998993919,0.1699816567,2.929547921
140.017,39.04936879,-84.68382028,874.996179,0.2267732628,-0.03000363962,0.1699816029,2.929548145
140.508,39.04936879,-84.68382028,874.9961794,0.2267716144,-0.03001426644,0.1699815607,2.929548843
141.008,39.04936879,-84.68382028,874.9961805,0.226795163,-0.03003460371,0.1699814906,2.929549086
141.508,39.04936879,-84.68382028,874.9961812,0.2268200342,-0.03005447903,0.1699814229,2.929548635
142.025,39.04936879,-84.68382028,874.9961822,0.2268775212,-0.03008032687,0.1699813449,2.929553
142.525,39.04936879,-84.68382028,874.9961827,0.2269117508,-0.03010153967,0.1699812757,2.929547532
143.008,39.04936879,-84.68382028,874.996183,0.2269087996,-0.03011658421,0.1699812157,2.92954833
143.508,39.04936879,-84.68382028,874.9961833,0.226908548,-0.03012770774,0.1699811721,2.929548563
144,39.04936879,-84.68382028,874.9961837,0.2269093285,-0.03013678121,0.169981137,2.929548947
144.517,39.04936879,-84.68382028,874.9961841,0.2269099115,-0.03014435687,0.1699811076,2.929548918
145.008,39.04936879,-84.68382028,874.9961847,0.2269094937,-0.03015080194,0.1699810823,2.929549226
145.517,39.04936879,-84.68382028,874.9961852,0.2269094485,-0.03015564465,0.1699810633,2.929549234
146.008,39.04936879,-84.68382028,874.9961858,0.2269077689,-0.03015970995,0.1699810468,2.929549184
146.508,39.04936879,-84.68382028,874.9961865,0.2269075672,-0.03016354485,0.1699810317,2.929549506
147.008,39.04936879,-84.68382028,874.9961873,0.2269077734,-0.030166543,0.1699810201,2.929549417
147.508,39.04936879,-84.68382028,874.9961879,0.2269077761,-0.03016897801,0.1699810105,2.929549636
148.017,39.04936879,-84.68382028,874.9961885,0.2269079961,-0.0301707662,0.1699810036,2.92954951
148.5,39.04936879,-84.68382028,874.9961892,0.2269068768,-0.03017246369,0.1699809966,2.929549707
149,39.04936879,-84.68382028,874.9961899,0.2269072835,-0.03017400687,0.1699809907,2.929549602
149.508,39.04936879,-84.68382028,874.9961906,0.2269067673,-0.03017537319,0.1699809851,2.929549769
150,39.04936879,-84.68382028,874.9961912,0.2269071966,-0.03017646169,0.1699809811,2.929549685
150.5,39.04936879,-84.68382028,874.996192,0.2269059365,-0.0301776233,0.169980976,2.929549657
151,39.04936879,-84.68382028,874.9961926,0.2269047673,-0.03017843197,0.1699809724,2.929549736
151.5,39.04936879,-84.68382028,874.9961934,0.2269050674,-0.03017956097,0.1699809681,2.929549793
152,39.04936879,-84.68382028,874.9961943,0.2269066977,-0.03018099255,0.1699809631,2.929549825
152.508,39.04936879,-84.68382028,874.9961951,0.226907298,-0.03018187181,0.16998096,2.929549857
153,39.04936879,-84.68382028,874.9961957,0.2269065726,-0.0301823621,0.1699809577,2.929549775
153.508,39.04936879,-84.68382028,874.9961963,0.2269058403,-0.03018299617,0.169980955,2.929549812
154,39.04936879,-84.68382028,874.996197,0.2269056056,-0.03018363909,0.1699809524,2.929549778
154.508,39.04936879,-84.68382028,874.9961979,0.2269059698,-0.0301845931,0.1699809488,2.929550083
155,39.04936879,-84.68382028,874.9961986,0.2269083267,-0.03018541829,0.1699809465,2.929549934
155.5,39.04936879,-84.68382028,874.9961994,0.2269086043,-0.03018641769,0.1699809427,2.92954979
156.017,39.04936879,-84.68382028,874.9962001,0.226908996,-0.03018698294,0.1699809406,2.929549945
156.517,39.04936879,-84.68382028,874.9962008,0.2269093367,-0.03018754658,0.1699809386,2.929549883
157.008,39.04936879,-84.68382028,874.9962015,0.2269094368,-0.03018832519,0.1699809356,2.929549886
157.508,39.04936879,-84.68382028,874.9962021,0.2269081757,-0.03018879572,0.1699809332,2.929549606
158,39.04936879,-84.68382028,874.9962028,0.2269060059,-0.03018929641,0.1699809304,2.929549897
158.517,39.04936879,-84.68382028,874.9962036,0.2269054255,-0.0301903096,0.1699809262,2.92954984
159,39.04936879,-84.68382028,874.9962044,0.2269048311,-0.03019118155,0.1699809226,2.929549866
159.508,39.04936879,-84.68382028,874.9962051,0.2269045395,-0.03019186273,0.1699809198,2.929549959
160,39.04936879,-84.68382028,874.9962058,0.2269063644,-0.03019252115,0.1699809179,2.929550044
160.517,39.04936879,-84.68382028,874.9962065,0.2269073229,-0.03019289405,0.1699809169,2.929550065
161.008,39.04936879,-84.68382028,874.9962071,0.2269078163,-0.03019321576,0.1699809158,2.929549998
161.517,39.04936879,-84.68382028,874.9962079,0.226907201,-0.03019402561,0.1699809124,2.929550028
162.008,39.04936879,-84.68382028,874.9962085,0.2269077451,-0.03019410023,0.1699809123,2.929550052
162.517,39.04936879,-84.68382028,874.9962092,0.2269063803,-0.03019446005,0.1699809104,2.929549872
163,39.04936879,-84.68382028,874.9962099,0.2269041936,-0.03019490134,0.1699809078,2.929549997
163.5,39.04936879,-84.68382028,874.9962106,0.2269042618,-0.03019560884,0.169980905,2.929549901
164.017,39.04936879,-84.68382028,874.9962114,0.2269053242,-0.03019685145,0.1699809006,2.929550165
164.508,39.04936879,-84.68382028,874.9962121,0.2269071404,-0.03019786328,0.1699808974,2.929550034
165,39.04936879,-84.68382028,874.9962129,0.2269088293,-0.03019921104,0.1699808928,2.92955005
165.508,39.04936879,-84.68382028,874.9962137,0.2269094424,-0.03020014811,0.1699808894,2.929550039
166,39.04936879,-84.68382028,874.9962143,0.2269088212,-0.03020045723,0.1699808879,2.929550012
166.5,39.04936879,-84.68382028,874.996215,0.2269082141,-0.03020066254,0.1699808869,2.929550093
167.008,39.04936879,-84.68382028,874.9962159,0.2269097925,-0.03020176027,0.1699808832,2.929550078
167.508,39.04936879,-84.68382028,874.9962165,0.2269090154,-0.03020218712,0.1699808812,2.929549899
168.008,39.04936879,-84.68382028,874.9962173,0.2269069993,-0.03020284289,0.1699808779,2.929549907
168.5,39.04936879,-84.68382028,874.9962183,0.2269071416,-0.03020412442,0.1699808729,2.929550015
169.008,39.04936879,-84.68382028,874.9962191,0.2269068858,-0.03020497959,0.1699808695,2.929550087
169.508,39.04936879,-84.68382028,874.9962197,0.2269080301,-0.03020543199,0.1699808682,2.929550137
170,39.04936879,-84.68382028,874.9962203,0.2269084375,-0.03020557574,0.1699808678,2.929550216
170.517,39.04936879,-84.68382028,874.996221,0.2269095524,-0.03020624244,0.1699808656,2.929550112
171.008,39.04936879,-84.68382028,874.9962218,0.2269083899,-0.03020704702,0.169980862,2.92954995
171.508,39.04936879,-84.68382028,874.9962227,0.2269084025,-0.03020806552,0.169980858,2.929550186
172.017,39.04936879,-84.68382028,874.9962233,0.2269084201,-0.03020859803,0.1699808559,2.929550069
172.517,39.04936879,-84.68382028,874.9962238,0.2269070842,-0.03020887725,0.1699808543,2.929550106
173,39.04936879,-84.68382028,874.9962245,0.2269069439,-0.0302095635,0.1699808516,2.929550158
173.5,39.04936879,-84.68382028,874.9962252,0.2269070567,-0.03021031888,0.1699808487,2.929550122
174.008,39.04936879,-84.68382028,874.9962259,0.2269067395,-0.03021062717,0.1699808473,2.929550212
174.5,39.04936879,-84.68382028,874.9962267,0.2269085784,-0.03021117012,0.1699808459,2.929550272
175.008,39.04936879,-84.68382028,874.9962274,0.2269103632,-0.03021185179,0.169980844,2.92955031
175.508,39.04936879,-84.68382028,874.9962281,0.2269113312,-0.03021234952,0.1699808424,2.929550224
176.008,39.04936879,-84.68382028,874.9962289,0.2269107922,-0.03021325505,0.1699808387,2.929550041
176.508,39.04936879,-84.68382028,874.9962298,0.2269107624,-0.03021444077,0.169980834,2.929550238
177.008,39.04936879,-84.68382028,874.9962305,0.2269103651,-0.03021491403,0.169980832,2.929550084
177.517,39.04936879,-84.68382028,874.9962311,0.2269091088,-0.03021534641,0.1699808298,2.92955026
178.008,39.04936879,-84.68382028,874.9962317,0.2269088939,-0.03021578167,0.1699808281,2.929550003
178.508,39.04936879,-84.68382028,874.9962325,0.2269076752,-0.03021676462,0.1699808237,2.92955023
179.008,39.04936879,-84.68382028,874.9962333,0.2269072017,-0.03021759639,0.1699808203,2.929550154
179.508,39.04936879,-84.68382028,874.996234,0.2269074568,-0.03021833304,0.1699808175,2.92955027
180.008,39.04936879,-84.68382028,874.9962347,0.2269075853,-0.0302189472,0.1699808152,2.929550257
